"(5, 11)",3.0
"(44, 70)",0.14593899030033183
"(19, 37)",0.06369425881773529
"(28, 71)",0.09819559516320546
"(27, 55)",0.18222234995416836
"(22, 54)",0.22585313858366757
"(65, 70)",0.21331662765452183
"(6, 15)",0.2125673539291131
"(51, 54)",0.018681801924202622
"(62, 68)",0.1591639090006352
"(32, 34)",0.23724230504880697
"(8, 17)",0.006158590681572662
"(18, 40)",0.031988301158368405
"(7, 71)",0.008098960179820114
"(8, 9)",0.08046540358123179
"(40, 60)",0.13069328735484112
"(1, 2)",0.1295408729951711
"(44, 60)",0.07219519731164677
"(40, 43)",0.22994996293822806
"(46, 67)",0.12494229692292239
"(1, 44)",0.18483759024823046
"(43, 63)",0.13994838140490515
"(2, 66)",0.1740185507795137
"(29, 35)",0.16464970886641436
"(37, 48)",0.05684976163843278
"(65, 66)",0.163720509279242
"(17, 56)",0.12525122182768064
"(30, 39)",0.18033271465687228
"(14, 61)",0.04995964765569653
"(43, 50)",0.27908371748378186
"(37, 44)",0.18289300630108024
"(30, 40)",0.26674101199636
"(28, 59)",0.08193156084736998
"(22, 58)",0.21628800040093563
"(47, 51)",0.060749254881671065
"(6, 64)",0.24855904887557012
"(61, 64)",0.19464203321427911
"(30, 44)",0.20654872710509717
"(66, 71)",0.2620431996829281
"(53, 59)",0.05071179666378386
"(6, 61)",0.2314207814269294
"(2, 70)",0.11129291817774031
"(30, 49)",0.27407262912937636
"(26, 56)",0.18280607970596974
"(30, 55)",0.04562222518037513
"(29, 57)",0.07242815158921852
"(31, 52)",0.2271634688402981
"(43, 71)",0.11790809237636961
"(21, 26)",0.27613750082783595
"(9, 25)",0.21185341486670362
"(8, 60)",0.1704518922349545
"(27, 71)",0.11616109247220492
"(39, 52)",0.2444640567396196
"(19, 65)",0.07643541777268385
"(42, 62)",0.04659808132221368
"(25, 63)",0.13249967014081393
"(4, 66)",0.26218437246616727
"(17, 57)",0.007125710812000773
"(6, 26)",0.14946187160555036
"(13, 24)",0.007304808290426845
"(17, 69)",0.26973050093764017
"(34, 54)",0.14252764898070633
"(12, 23)",0.19675387275479417
"(17, 36)",0.23934853870719527
"(10, 63)",0.12388277222361643
"(49, 69)",0.07154389566991133
"(19, 55)",0.03531475457868883
"(16, 66)",0.18129485699180092
"(32, 60)",0.15048871914920714
"(26, 67)",0.008817387123191344
"(44, 52)",0.06979647766796193
"(8, 25)",0.08661301024210744
"(2, 25)",0.145647661716601
"(54, 62)",0.00020962447906369697
"(46, 66)",0.23620081541739896
"(20, 41)",0.22042316534616316
"(17, 49)",0.29006782540585957
"(48, 63)",0.022879503221478293
"(31, 56)",0.1131449445347474
"(0, 39)",0.06232955684325156
"(12, 69)",0.019353473722951285
"(54, 58)",0.188774055556862
"(7, 19)",0.23853372967267972
"(24, 32)",0.021376787387860297
"(1, 13)",0.03103172664937026
"(41, 60)",0.24334879016083957
"(0, 32)",0.0176206195101548
"(35, 37)",0.20322310990186385
"(19, 68)",0.015250772243901478
"(16, 38)",0.2813811305142287
"(31, 55)",0.12971395027192634
"(35, 45)",0.1965397504504248
"(26, 43)",0.17219347023637172
"(3, 4)",0.060563282286520234
"(1, 60)",0.03296079609232206
"(15, 43)",0.15088664861360282
"(55, 59)",0.2899026431565259
"(1, 33)",0.032334802096328885
"(17, 41)",0.08860715259561805
"(23, 45)",0.11728143518534696
"(57, 68)",0.1072594472563013
"(6, 14)",0.29972684141020606
"(46, 57)",0.11904582597445264
"(24, 43)",0.09973103768089062
"(29, 59)",0.06728484072183236
"(50, 62)",0.013508693644819048
"(2, 27)",0.05461847185038706
"(23, 26)",0.09870785663645114
"(24, 65)",0.11138306680848532
"(9, 12)",0.09559682438380969
"(56, 71)",0.2860447479324435
"(5, 26)",0.21016314165793035
"(11, 16)",0.2938444442027991
"(11, 64)",0.04236003789422525
"(40, 50)",0.17938999300371708
"(14, 42)",0.17780980010021122
"(61, 65)",0.1383384501843113
"(0, 22)",0.08605444309486333
"(18, 71)",0.07502001875305388
"(13, 53)",0.09130537729230696
"(14, 24)",0.011706927685054557
"(6, 44)",0.085643249288862
"(34, 59)",0.16405270091393762
"(44, 62)",0.02850683758329592
"(22, 37)",0.120552836292508
"(2, 16)",0.11628693021634127
"(25, 69)",0.22207212602659648
"(4, 34)",0.004117854246007124
"(15, 57)",0.0907205660270457
"(4, 12)",0.032813156085901136
"(3, 68)",0.18721447218345505
"(5, 31)",0.19638651223106904
"(39, 55)",0.27344019493567195
"(12, 35)",0.22689903659497168
"(4, 47)",0.18986574029115993
"(38, 59)",0.038861272950659796
"(19, 71)",0.29634222894054885
"(2, 68)",0.035866341389486064
"(17, 60)",0.25304095733974197
"(17, 40)",0.23684189813105622
"(21, 58)",0.1405920551056231
