"(3, 17)",2.0
"(21, 62)",0.15906951323759422
"(7, 11)",0.027230122084338868
"(36, 53)",0.27026325280889446
"(43, 57)",0.04580959820877412
"(3, 7)",0.2916213114703428
"(41, 49)",0.1306904220086084
"(7, 28)",0.2978879767734197
"(8, 26)",0.04505784455622767
"(15, 61)",0.06720650913115463
"(35, 37)",0.17627388734999797
"(2, 25)",0.17806494617696475
"(53, 54)",0.11986034581758319
"(14, 26)",0.27004241471758167
"(28, 47)",0.1823447326702411
"(38, 62)",0.06668284683502469
"(47, 49)",0.14163110932514017
"(50, 68)",0.04991896213766336
"(31, 40)",0.19741758313907337
"(3, 12)",0.2552645093183362
"(32, 59)",0.09431795186446593
"(43, 65)",0.10557859402243709
"(21, 57)",0.023070574241178265
"(14, 56)",0.02288819465734644
"(22, 34)",0.2823803022114222
"(47, 65)",0.24666108412479876
"(7, 34)",0.16210321227035157
"(0, 69)",0.02978255547498384
"(46, 48)",0.18074735065478173
"(8, 32)",0.1631934555257517
"(6, 46)",0.14674137562867923
"(14, 18)",0.17986555916731528
"(4, 53)",0.003702146073299961
"(4, 47)",0.2838982661345113
"(40, 61)",0.14764182194671358
"(54, 66)",0.0015001809647867902
"(8, 62)",0.2785061651499738
"(39, 60)",0.02134086781765012
"(2, 59)",0.16386179202356307
"(53, 66)",0.24303589838833278
"(19, 49)",0.08520873262482087
"(14, 35)",0.19037400628267775
"(2, 57)",0.211733609801141
"(34, 41)",0.09272034613871434
"(7, 27)",0.16479455299413417
"(25, 65)",0.243828768741338
"(28, 37)",0.27295390169541056
"(26, 52)",0.03461469574644457
"(23, 27)",0.2144798422226379
"(37, 38)",0.2396942421944277
"(40, 53)",0.024768059738016924
"(52, 53)",0.2881190403680679
"(15, 68)",0.2562293239513196
"(49, 59)",0.15687047884966968
"(43, 67)",0.237715145506256
"(23, 41)",0.2220926117758136
"(47, 66)",0.10698746289918727
"(13, 17)",0.12826349285974506
"(26, 35)",0.1213490312197002
"(26, 33)",0.10156607952292658
"(0, 32)",0.2523197482761524
"(34, 69)",0.12300268656514692
"(6, 39)",0.10617766695150796
"(6, 10)",0.1743173083829887
"(27, 60)",0.18060448102106647
"(8, 34)",0.17729975944140988
"(35, 39)",0.008577366476084347
"(8, 65)",0.27797644421883344
"(9, 68)",0.1522857829743825
"(3, 6)",0.2615234889556359
"(49, 64)",0.04843240363457957
"(14, 63)",0.19229533721844475
"(20, 58)",0.11901306402764235
"(21, 29)",0.12911139357047657
"(0, 10)",0.14041518729129315
"(27, 29)",0.09520976686384759
"(14, 33)",0.09948703358095973
"(55, 59)",0.22470026444278515
"(3, 61)",0.18111923385497225
"(12, 40)",0.1896752694686787
"(44, 63)",0.15685356022195546
"(27, 69)",0.16422060220026566
"(7, 57)",0.26626449485182896
"(8, 48)",0.19324018313786717
"(14, 57)",0.21992143196459987
"(44, 69)",0.29895359695594326
"(10, 53)",0.22131942634697718
"(12, 22)",0.20841587134499115
"(18, 58)",0.13418460505396324
"(17, 36)",0.0036874354434814458
"(21, 30)",0.295278823264303
"(23, 31)",0.03761258711022034
"(1, 24)",0.03872606107236297
"(37, 41)",0.29346427131407
"(14, 17)",0.0690567346339873
"(2, 11)",0.24968718009789434
"(12, 50)",0.2716134141861428
"(20, 48)",0.07543599247439185
"(2, 68)",0.1490092827402205
"(0, 8)",0.2692175456174601
"(30, 56)",0.21256703649010242
"(12, 68)",0.223740092092778
"(25, 61)",0.0658849313768903
"(2, 40)",0.21964216048916255
"(33, 46)",0.17849607782398494
"(35, 49)",0.17411929459217804
"(9, 57)",0.1785368171704709
"(4, 29)",0.012155372616665583
"(22, 42)",0.016951834449451975
"(24, 58)",0.18848912960947956
"(58, 69)",0.04388816404187483
"(36, 40)",0.03830011819628647
"(24, 50)",0.2974339396715907
"(11, 31)",0.13599163477802861
"(10, 63)",0.28667440582145975
"(15, 56)",0.20999197822639384
"(53, 63)",0.0394538740305944
"(24, 43)",0.020742995944186247
"(50, 69)",0.07618823387563455
"(21, 38)",0.2748060061709459
